region,R,mydate
Finland,,28mar2020
Finland,,29mar2020
Finland,,30mar2020
Finland,,31mar2020
Finland,,01apr2020
Finland,,02apr2020
Finland,,03apr2020
Finland,1.4136192,04apr2020
Finland,1.397128,05apr2020
Finland,1.3824911,06apr2020
Finland,1.3622563,07apr2020
Finland,1.3389028,08apr2020
Finland,1.314164,09apr2020
Finland,1.2837278,10apr2020
Finland,1.2472938,11apr2020
Finland,1.2034056,12apr2020
Finland,1.1502662,13apr2020
Finland,1.0901084,14apr2020
Finland,1.0166506,15apr2020
Finland,.92526197,16apr2020
Finland,.83725536,17apr2020
Finland,.74769938,18apr2020
Finland,.6684643,19apr2020
Finland,.59905362,20apr2020
Finland,.54457545,21apr2020
Finland,.51439136,22apr2020
Finland,.52362078,23apr2020
Finland,.54721004,24apr2020
Finland,.58972043,25apr2020
Finland,.62921524,26apr2020
Finland,.66427231,27apr2020
Finland,.67862886,28apr2020
Finland,.67638916,29apr2020
Finland,.66876537,30apr2020
Finland,.65804404,01may2020
Finland,.64560765,02may2020
Finland,.63109702,03may2020
Finland,.61401665,04may2020
Finland,.60895723,05may2020
Finland,.60199237,06may2020
Finland,.5772875,07may2020
Finland,.52578622,08may2020
Finland,.45557052,09may2020
Finland,.36704859,10may2020
Finland,.26771739,11may2020
Finland,.2,12may2020
Finland,.2,13may2020
Finland,,14may2020
Finland,,15may2020
Finland,,16may2020
Finland,,17may2020
Finland,,18may2020
Finland,,19may2020
Finland,,20may2020
Finland,,21may2020
Finland,,22may2020
Finland,,23may2020
Finland,,24may2020
Finland,,25may2020
Finland,,26may2020
Finland,,27may2020
Finland,,28may2020
Finland,,29may2020
Finland,,30may2020
Finland,,31may2020
Finland,,01jun2020
Finland,,02jun2020
Finland,,03jun2020
Finland,,04jun2020
Finland,,05jun2020
Finland,,06jun2020
Finland,,07jun2020
Finland,,08jun2020
Finland,,09jun2020
Finland,,10jun2020
Finland,,11jun2020
Finland,,12jun2020
Finland,,13jun2020
Finland,,14jun2020
Finland,,15jun2020
Finland,,16jun2020
Finland,,17jun2020
Finland,,18jun2020
Finland,,19jun2020
Finland,,20jun2020
Finland,,21jun2020
Finland,,22jun2020
Finland,,23jun2020
Finland,,24jun2020
Finland,,25jun2020
Finland,,26jun2020
Finland,,27jun2020
Finland,,28jun2020
Finland,,29jun2020
Finland,,30jun2020
Finland,,01jul2020
Finland,,02jul2020
Finland,,03jul2020
Finland,,04jul2020
Finland,,05jul2020
Finland,,06jul2020
Finland,,07jul2020
Finland,,08jul2020
Finland,,09jul2020
Finland,,10jul2020
Finland,,11jul2020
Finland,,12jul2020
Finland,,13jul2020
Finland,,14jul2020
Finland,,15jul2020
Finland,,16jul2020
Finland,,17jul2020
Finland,,18jul2020
Finland,,19jul2020
Finland,,20jul2020
Finland,,21jul2020
Finland,,22jul2020
Finland,,23jul2020
Finland,,24jul2020
Finland,,25jul2020
Finland,,26jul2020
Finland,,27jul2020
Finland,,28jul2020
Finland,,29jul2020
Finland,,30jul2020
Finland,,31jul2020
Finland,,01aug2020
Finland,,02aug2020
Finland,,03aug2020
Finland,,04aug2020
Finland,,05aug2020
Finland,,06aug2020
Finland,,07aug2020
Finland,,08aug2020
Finland,,09aug2020
Finland,,10aug2020
Finland,,11aug2020
Finland,,12aug2020
Finland,,13aug2020
Finland,,14aug2020
Finland,,15aug2020
Finland,,16aug2020
Finland,,17aug2020
Finland,,18aug2020
Finland,,19aug2020
Finland,,20aug2020
Finland,,21aug2020
Finland,,22aug2020
Finland,,23aug2020
Finland,,24aug2020
Finland,,25aug2020
Finland,,26aug2020
Finland,,27aug2020
Finland,,28aug2020
Finland,,29aug2020
Finland,,30aug2020
Finland,,31aug2020
Finland,,01sep2020
Finland,,02sep2020
Finland,,03sep2020
Finland,,04sep2020
Finland,,05sep2020
Finland,,06sep2020
Finland,,07sep2020
Finland,,08sep2020
Finland,,09sep2020
Finland,,10sep2020
Finland,,11sep2020
Finland,,12sep2020
Finland,,13sep2020
Finland,,14sep2020
Finland,,15sep2020
Finland,,16sep2020
Finland,,17sep2020
Finland,,18sep2020
Finland,,19sep2020
Finland,,20sep2020
Finland,,21sep2020
Finland,,22sep2020
Finland,,23sep2020
Finland,,24sep2020
Finland,,25sep2020
Finland,,26sep2020
Finland,,27sep2020
Finland,,28sep2020
Florida,,26jan2020
Florida,,27jan2020
Florida,,28jan2020
Florida,,29jan2020
Florida,,30jan2020
Florida,,31jan2020
Florida,,01feb2020
Florida,,02feb2020
Florida,,03feb2020
Florida,,04feb2020
Florida,,05feb2020
Florida,,06feb2020
Florida,,07feb2020
Florida,,08feb2020
Florida,,09feb2020
Florida,,10feb2020
Florida,,11feb2020
Florida,,12feb2020
Florida,,13feb2020
Florida,,14feb2020
Florida,,15feb2020
Florida,,16feb2020
Florida,,17feb2020
Florida,,18feb2020
Florida,,19feb2020
Florida,,20feb2020
Florida,,21feb2020
Florida,,22feb2020
Florida,,23feb2020
Florida,,24feb2020
Florida,,25feb2020
Florida,,26feb2020
Florida,,27feb2020
Florida,,28feb2020
Florida,,29feb2020
Florida,,01mar2020
Florida,,02mar2020
Florida,,03mar2020
Florida,,04mar2020
Florida,,05mar2020
Florida,,06mar2020
Florida,,07mar2020
Florida,,08mar2020
Florida,,09mar2020
Florida,,10mar2020
Florida,,11mar2020
Florida,,12mar2020
Florida,,13mar2020
Florida,,14mar2020
Florida,,15mar2020
Florida,,16mar2020
Florida,,17mar2020
Florida,,18mar2020
Florida,,19mar2020
Florida,,20mar2020
Florida,,21mar2020
Florida,,22mar2020
Florida,,23mar2020
Florida,,24mar2020
Florida,,25mar2020
Florida,,26mar2020
Florida,,27mar2020
Florida,1.3923537,28mar2020
Florida,1.3409772,29mar2020
Florida,1.2954398,30mar2020
Florida,1.2556484,31mar2020
Florida,1.2214309,01apr2020
Florida,1.1907866,02apr2020
Florida,1.1589547,03apr2020
Florida,1.1333908,04apr2020
Florida,1.1085494,05apr2020
Florida,1.0848646,06apr2020
Florida,1.0629079,07apr2020
Florida,1.0397227,08apr2020
Florida,1.0172771,09apr2020
Florida,.99467379,10apr2020
Florida,.97305143,11apr2020
Florida,.95566803,12apr2020
Florida,.94546092,13apr2020
Florida,.93781811,14apr2020
Florida,.93270129,15apr2020
Florida,.93155342,16apr2020
Florida,.93812358,17apr2020
Florida,.94423628,18apr2020
Florida,.95350891,19apr2020
Florida,.9663468,20apr2020
Florida,.98004693,21apr2020
Florida,.99311346,22apr2020
Florida,.9981364,23apr2020
Florida,1.0016006,24apr2020
Florida,1.0074787,25apr2020
Florida,1.0071608,26apr2020
Florida,.99735785,27apr2020
Florida,.98530686,28apr2020
Florida,.96979839,29apr2020
Florida,.95188594,30apr2020
Florida,.92906773,01may2020
Florida,.9050892,02may2020
Florida,.88232666,03may2020
Florida,.86646628,04may2020
Florida,.85873783,05may2020
Florida,.85967672,06may2020
Florida,.87064385,07may2020
Florida,.88768333,08may2020
Florida,.90752643,09may2020
Florida,.92778832,10may2020
Florida,.94191021,11may2020
Florida,.9497624,12may2020
Florida,.95204854,13may2020
Florida,.95168221,14may2020
Florida,.95240855,15may2020
Florida,.9543941,16may2020
Florida,.9589048,17may2020
Florida,.96848214,18may2020
Florida,.98362571,19may2020
Florida,1.0043885,20may2020
Florida,1.0293757,21may2020
Florida,1.0454501,22may2020
Florida,1.0568,23may2020
Florida,1.0626824,24may2020
Florida,1.0640392,25may2020
Florida,1.0584865,26may2020
Florida,1.0459297,27may2020
Florida,1.024478,28may2020
Florida,1.0108185,29may2020
Florida,.99925613,30may2020
Florida,.98906559,31may2020
Florida,.98167533,01jun2020
Florida,.9759438,02jun2020
Florida,.97453463,03jun2020
Florida,.97909755,04jun2020
Florida,.98576772,05jun2020
Florida,.99495262,06jun2020
Florida,1.0088052,07jun2020
Florida,1.0209743,08jun2020
Florida,1.0370549,09jun2020
Florida,1.0556586,10jun2020
Florida,1.0754154,11jun2020
Florida,1.096725,12jun2020
Florida,1.116276,13jun2020
Florida,1.1325178,14jun2020
Florida,1.1486901,15jun2020
Florida,1.1622311,16jun2020
Florida,1.1753601,17jun2020
Florida,1.1886542,18jun2020
Florida,1.2037085,19jun2020
Florida,1.2236648,20jun2020
Florida,1.2478415,21jun2020
Florida,1.2737714,22jun2020
Florida,1.2965218,23jun2020
Florida,1.3169714,24jun2020
Florida,1.3364786,25jun2020
Florida,1.3521142,26jun2020
Florida,1.3627915,27jun2020
Florida,1.3704078,28jun2020
Florida,1.3773531,29jun2020
Florida,1.3809215,30jun2020
Florida,1.3795711,01jul2020
Florida,1.3741575,02jul2020
Florida,1.3637561,03jul2020
Florida,1.3473057,04jul2020
Florida,1.328477,05jul2020
Florida,1.3076631,06jul2020
Florida,1.289279,07jul2020
Florida,1.2720612,08jul2020
Florida,1.2527099,09jul2020
Florida,1.2341392,10jul2020
Florida,1.2185217,11jul2020
Florida,1.2059364,12jul2020
Florida,1.1964225,13jul2020
Florida,1.1875097,14jul2020
Florida,1.1797746,15jul2020
Florida,1.1745617,16jul2020
Florida,1.1700932,17jul2020
Florida,1.1660882,18jul2020
Florida,1.161731,19jul2020
Florida,1.1556915,20jul2020
Florida,1.1480993,21jul2020
Florida,1.1367962,22jul2020
Florida,1.1194516,23jul2020
Florida,1.0968976,24jul2020
Florida,1.0711137,25jul2020
Florida,1.0442491,26jul2020
Florida,1.0207303,27jul2020
Florida,1.0023237,28jul2020
Florida,.98782164,29jul2020
Florida,.9766674,30jul2020
Florida,.97168165,31jul2020
Florida,.97375625,01aug2020
Florida,.97648937,02aug2020
Florida,.97538555,03aug2020
Florida,.96966565,04aug2020
Florida,.95925248,05aug2020
Florida,.94436455,06aug2020
Florida,.9261263,07aug2020
Florida,.90340829,08aug2020
Florida,.87740684,09aug2020
Florida,.8510316,10aug2020
Florida,.82656014,11aug2020
Florida,.80783701,12aug2020
Florida,.79788244,13aug2020
Florida,.79691386,14aug2020
Florida,.80655831,15aug2020
Florida,.82921332,16aug2020
Florida,.86052817,17aug2020
Florida,.89478487,18aug2020
Florida,.928105,19aug2020
Florida,.95967591,20aug2020
Florida,.98674619,21aug2020
Florida,1.0078375,22aug2020
Florida,1.0254906,23aug2020
Florida,1.0379627,24aug2020
Florida,1.0506699,25aug2020
Florida,1.0615956,26aug2020
Florida,1.0717285,27aug2020
Florida,1.0828593,28aug2020
Florida,1.0937369,29aug2020
Florida,1.1068854,30aug2020
Florida,1.1245344,31aug2020
Florida,1.1390499,01sep2020
Florida,1.1531496,02sep2020
Florida,1.1627969,03sep2020
Florida,1.1545852,04sep2020
Florida,1.1345061,05sep2020
Florida,1.1083084,06sep2020
Florida,1.0824487,07sep2020
Florida,1.0601194,08sep2020
Florida,1.0387602,09sep2020
Florida,1.0194726,10sep2020
Florida,1.0118889,11sep2020
Florida,1.0137945,12sep2020
Florida,1.020171,13sep2020
Florida,1.0281843,14sep2020
Florida,1.0346289,15sep2020
Florida,1.0394787,16sep2020
Florida,1.041407,17sep2020
Florida,1.0357075,18sep2020
Florida,1.0266509,19sep2020
Florida,1.0171614,20sep2020
Florida,1.0056591,21sep2020
Florida,.99692667,22sep2020
Florida,.9920457,23sep2020
Florida,.99053425,24sep2020
Florida,.99431962,25sep2020
Florida,1.0018231,26sep2020
Florida,1.0086378,27sep2020
Florida,1.0140673,28sep2020
France,,26jan2020
France,,27jan2020
France,,28jan2020
France,,29jan2020
France,,30jan2020
France,,31jan2020
France,,01feb2020
France,,02feb2020
France,,03feb2020
France,,04feb2020
France,,05feb2020
France,,06feb2020
France,,07feb2020
France,,08feb2020
France,,09feb2020
France,,10feb2020
France,,11feb2020
France,,12feb2020
France,,13feb2020
France,,14feb2020
France,,15feb2020
France,,16feb2020
France,,17feb2020
France,,18feb2020
France,,19feb2020
France,,20feb2020
France,,21feb2020
France,,22feb2020
France,,23feb2020
France,,24feb2020
France,,25feb2020
France,,26feb2020
France,,27feb2020
France,,28feb2020
France,,29feb2020
France,,01mar2020
France,,02mar2020
France,,03mar2020
France,,04mar2020
France,,05mar2020
France,,06mar2020
France,,07mar2020
France,,08mar2020
France,,09mar2020
France,,10mar2020
France,,11mar2020
France,,12mar2020
France,,13mar2020
France,,14mar2020
France,1.9646664,15mar2020
France,1.8784314,16mar2020
France,1.8028862,17mar2020
France,1.7349327,18mar2020
France,1.6723583,19mar2020
France,1.6151078,20mar2020
France,1.5623362,21mar2020
France,1.5135181,22mar2020
France,1.4655929,23mar2020
France,1.4174138,24mar2020
France,1.3674434,25mar2020
France,1.3145928,26mar2020
France,1.2577341,27mar2020
France,1.1989076,28mar2020
France,1.1391596,29mar2020
France,1.0809857,30mar2020
France,1.0262418,31mar2020
France,.97300917,01apr2020
France,.92142379,02apr2020
France,.87682104,03apr2020
France,.83513975,04apr2020
France,.79881787,05apr2020
France,.7670058,06apr2020
France,.73623592,07apr2020
France,.70739633,08apr2020
France,.67867339,09apr2020
France,.64246958,10apr2020
France,.60978317,11apr2020
France,.57592696,12apr2020
France,.53974634,13apr2020
France,.50426245,14apr2020
France,.47154868,15apr2020
France,.4487884,16apr2020
France,.44337192,17apr2020
France,.4463709,18apr2020
France,.46014681,19apr2020
France,.48203149,20apr2020
France,.50943208,21apr2020
France,.54270339,22apr2020
France,.58420211,23apr2020
France,.63443345,24apr2020
France,.69574785,25apr2020
France,.76315415,26apr2020
France,.83221799,27apr2020
France,.89440978,28apr2020
France,.94671434,29apr2020
France,.98466325,30apr2020
France,1.011467,01may2020
France,1.0221695,02may2020
France,1.0143563,03may2020
France,.99583912,04may2020
France,.9656902,05may2020
France,.92363286,06may2020
France,.87022436,07may2020
France,.81003982,08may2020
France,.72914851,09may2020
France,.64237267,10may2020
France,.53864509,11may2020
France,.40714827,12may2020
France,.3070676,13may2020
France,.26018319,14may2020
France,.23124048,15may2020
France,.25745815,16may2020
France,.33148098,17may2020
France,.48004636,18may2020
France,.75247163,19may2020
France,.97784954,20may2020
France,1.0907395,21may2020
France,1.1744732,22may2020
France,1.2219352,23may2020
France,1.2375492,24may2020
France,1.225592,25may2020
France,1.2006773,26may2020
France,1.1703863,27may2020
France,1.1231312,28may2020
France,1.0735276,29may2020
France,1.029869,30may2020
France,.99012798,31may2020
France,.95666999,01jun2020
France,.92637342,02jun2020
France,.89792764,03jun2020
France,.88308901,04jun2020
France,.88127393,05jun2020
France,.87982327,06jun2020
France,.87660515,07jun2020
France,.86806726,08jun2020
France,.85365158,09jun2020
France,.83301246,10jun2020
France,.79847586,11jun2020
France,.76009876,12jun2020
France,.72294354,13jun2020
France,.69253659,14jun2020
France,.66961306,15jun2020
France,.65735364,16jun2020
France,.66547048,17jun2020
France,.70308363,18jun2020
France,.75061077,19jun2020
France,.79961467,20jun2020
France,.84537047,21jun2020
France,.89801025,22jun2020
France,.9498589,23jun2020
France,.99851805,24jun2020
France,1.0556538,25jun2020
France,1.0999262,26jun2020
France,1.1394711,27jun2020
France,1.1727122,28jun2020
France,1.1964602,29jun2020
France,1.2137982,30jun2020
France,1.2276225,01jul2020
France,1.2331935,02jul2020
France,1.2209487,03jul2020
France,1.1803312,04jul2020
France,1.1313229,05jul2020
France,1.0766177,06jul2020
France,1.0130346,07jul2020
France,.93762267,08jul2020
France,.84590805,09jul2020
France,.72258699,10jul2020
France,.61989516,11jul2020
France,.52465999,12jul2020
France,.43551639,13jul2020
France,.36240488,14jul2020
France,.32639927,15jul2020
France,.36865133,16jul2020
France,.53664827,17jul2020
France,.75115275,18jul2020
France,.97580403,19jul2020
France,1.1674812,20jul2020
France,1.3059926,21jul2020
France,1.3832011,22jul2020
France,1.3910168,23jul2020
France,1.3810664,24jul2020
France,1.3473715,25jul2020
France,1.3031834,26jul2020
France,1.2738662,27jul2020
France,1.2588934,28jul2020
France,1.2578914,29jul2020
France,1.2520928,30jul2020
France,1.2582297,31jul2020
France,1.2733001,01aug2020
France,1.2921087,02aug2020
France,1.3047272,03aug2020
France,1.3096421,04aug2020
France,1.3064096,05aug2020
France,1.2945862,06aug2020
France,1.2511919,07aug2020
France,1.2144309,08aug2020
France,1.1857488,09aug2020
France,1.1617064,10aug2020
France,1.1413251,11aug2020
France,1.123075,12aug2020
France,1.1221148,13aug2020
France,1.137188,14aug2020
France,1.1360154,15aug2020
France,1.1060904,16aug2020
France,1.081943,17aug2020
France,1.0677613,18aug2020
France,1.0638529,19aug2020
France,1.0643375,20aug2020
France,1.0795975,21aug2020
France,1.1105481,22aug2020
France,1.1752518,23aug2020
France,1.2389876,24aug2020
France,1.2935348,25aug2020
France,1.3414162,26aug2020
France,1.3864049,27aug2020
France,1.4296653,28aug2020
France,1.4784813,29aug2020
France,1.5245464,30aug2020
France,1.5638158,31aug2020
France,1.5936214,01sep2020
France,1.6086607,02sep2020
France,1.6026845,03sep2020
France,1.5827342,04sep2020
France,1.5523779,05sep2020
France,1.510366,06sep2020
France,1.4696944,07sep2020
France,1.4275972,08sep2020
France,1.3818289,09sep2020
France,1.3387425,10sep2020
France,1.2963893,11sep2020
France,1.253895,12sep2020
France,1.2129747,13sep2020
France,1.1809739,14sep2020
France,1.1548538,15sep2020
France,1.132053,16sep2020
France,1.1148099,17sep2020
France,1.1051615,18sep2020
France,1.0955799,19sep2020
France,1.0886674,20sep2020
France,1.0824372,21sep2020
France,1.0754029,22sep2020
France,1.0660788,23sep2020
France,1.0500333,24sep2020
France,1.0360616,25sep2020
France,1.0306985,26sep2020
France,1.0296752,27sep2020
France,1.0308652,28sep2020
Georgia,,26jan2020
Georgia,,27jan2020
Georgia,,28jan2020
Georgia,,29jan2020
Georgia,,30jan2020
Georgia,,31jan2020
Georgia,,01feb2020
Georgia,,02feb2020
Georgia,,03feb2020
Georgia,,04feb2020
Georgia,,05feb2020
Georgia,,06feb2020
Georgia,,07feb2020
Georgia,,08feb2020
Georgia,,09feb2020
Georgia,,10feb2020
Georgia,,11feb2020
Georgia,,12feb2020
Georgia,,13feb2020
Georgia,,14feb2020
Georgia,,15feb2020
Georgia,,16feb2020
Georgia,,17feb2020
Georgia,,18feb2020
Georgia,,19feb2020
Georgia,,20feb2020
Georgia,,21feb2020
Georgia,,22feb2020
Georgia,,23feb2020
Georgia,,24feb2020
Georgia,,25feb2020
Georgia,,26feb2020
Georgia,,27feb2020
Georgia,,28feb2020
Georgia,,29feb2020
Georgia,,01mar2020
Georgia,,02mar2020
Georgia,,03mar2020
Georgia,,04mar2020
Georgia,,05mar2020
Georgia,,06mar2020
Georgia,,07mar2020
Georgia,,08mar2020
Georgia,,09mar2020
Georgia,,10mar2020
Georgia,,11mar2020
Georgia,,12mar2020
Georgia,,13mar2020
Georgia,,14mar2020
Georgia,,15mar2020
Georgia,,16mar2020
Georgia,,17mar2020
Georgia,,18mar2020
Georgia,,19mar2020
Georgia,,20mar2020
Georgia,,21mar2020
Georgia,1.6207416,22mar2020
Georgia,1.541592,23mar2020
Georgia,1.471873,24mar2020
Georgia,1.4087967,25mar2020
Georgia,1.3494632,26mar2020
Georgia,1.2962621,27mar2020
Georgia,1.251569,28mar2020
Georgia,1.2173293,29mar2020
Georgia,1.1923096,30mar2020
Georgia,1.1658194,31mar2020
Georgia,1.1344405,01apr2020
Georgia,1.0976479,02apr2020
Georgia,1.0696,03apr2020
Georgia,1.0494976,04apr2020
Georgia,1.0331682,05apr2020
Georgia,1.0237968,06apr2020
Georgia,1.0194457,07apr2020
Georgia,1.0177709,08apr2020
Georgia,1.0213242,09apr2020
Georgia,1.0192721,10apr2020
Georgia,1.0081928,11apr2020
Georgia,.99208474,12apr2020
Georgia,.97293961,13apr2020
Georgia,.9514575,14apr2020
Georgia,.92875457,15apr2020
Georgia,.91587317,16apr2020
Georgia,.90720183,17apr2020
Georgia,.9083637,18apr2020
Georgia,.91858047,19apr2020
Georgia,.92967308,20apr2020
Georgia,.93740153,21apr2020
Georgia,.94029295,22apr2020
Georgia,.93418014,23apr2020
Georgia,.92216992,24apr2020
Georgia,.90809518,25apr2020
Georgia,.89243585,26apr2020
Georgia,.88105261,27apr2020
Georgia,.87599725,28apr2020
Georgia,.87837493,29apr2020
Georgia,.88512105,30apr2020
Georgia,.90191555,01may2020
Georgia,.92074215,02may2020
Georgia,.94055754,03may2020
Georgia,.96384722,04may2020
Georgia,.99002516,05may2020
Georgia,1.0178912,06may2020
Georgia,1.0414387,07may2020
Georgia,1.0613405,08may2020
Georgia,1.0743604,09may2020
Georgia,1.0809036,10may2020
Georgia,1.0807977,11may2020
Georgia,1.0764807,12may2020
Georgia,1.0717117,13may2020
Georgia,1.067732,14may2020
Georgia,1.0554945,15may2020
Georgia,1.0345237,16may2020
Georgia,1.0193273,17may2020
Georgia,1.0075928,18may2020
Georgia,1.0013126,19may2020
Georgia,.99893647,20may2020
Georgia,.99520093,21may2020
Georgia,.99678051,22may2020
Georgia,1.0096205,23may2020
Georgia,1.0226682,24may2020
Georgia,1.0299282,25may2020
Georgia,1.0313833,26may2020
Georgia,1.0394943,27may2020
Georgia,1.0613997,28may2020
Georgia,1.0864438,29may2020
Georgia,1.1095576,30may2020
Georgia,1.1263412,31may2020
Georgia,1.1388781,01jun2020
Georgia,1.1427493,02jun2020
Georgia,1.1245009,03jun2020
Georgia,1.079522,04jun2020
Georgia,1.0239714,05jun2020
Georgia,.96099567,06jun2020
Georgia,.89275503,07jun2020
Georgia,.82354409,08jun2020
Georgia,.75817412,09jun2020
Georgia,.6979987,10jun2020
Georgia,.64918274,11jun2020
Georgia,.60430998,12jun2020
Georgia,.56867325,13jun2020
Georgia,.54417038,14jun2020
Georgia,.53174168,15jun2020
Georgia,.53141689,16jun2020
Georgia,.55142653,17jun2020
Georgia,.58167976,18jun2020
Georgia,.63414401,19jun2020
Georgia,.6874156,20jun2020
Georgia,.75452858,21jun2020
Georgia,.83412129,22jun2020
Georgia,.92839456,23jun2020
Georgia,1.0404463,24jun2020
Georgia,1.170417,25jun2020
Georgia,1.289735,26jun2020
Georgia,1.4092616,27jun2020
Georgia,1.5042408,28jun2020
Georgia,1.5633934,29jun2020
Georgia,1.5883229,30jun2020
Georgia,1.58751,01jul2020
Georgia,1.5748497,02jul2020
Georgia,1.5541686,03jul2020
Georgia,1.5269064,04jul2020
Georgia,1.4882804,05jul2020
Georgia,1.4503388,06jul2020
Georgia,1.4218844,07jul2020
Georgia,1.4005383,08jul2020
Georgia,1.383682,09jul2020
Georgia,1.3693731,10jul2020
Georgia,1.3583345,11jul2020
Georgia,1.3496983,12jul2020
Georgia,1.3387414,13jul2020
Georgia,1.3234978,14jul2020
Georgia,1.3017558,15jul2020
Georgia,1.2685633,16jul2020
Georgia,1.2316264,17jul2020
Georgia,1.1968122,18jul2020
Georgia,1.1637262,19jul2020
Georgia,1.1389171,20jul2020
Georgia,1.1236631,21jul2020
Georgia,1.1161808,22jul2020
Georgia,1.1162905,23jul2020
Georgia,1.1193725,24jul2020
Georgia,1.1242201,25jul2020
Georgia,1.1293064,26jul2020
Georgia,1.1332709,27jul2020
Georgia,1.1377968,28jul2020
Georgia,1.142916,29jul2020
Georgia,1.1459106,30jul2020
Georgia,1.1488798,31jul2020
Georgia,1.1477438,01aug2020
Georgia,1.1433411,02aug2020
Georgia,1.1355227,03aug2020
Georgia,1.1224341,04aug2020
Georgia,1.1025383,05aug2020
Georgia,1.0781008,06aug2020
Georgia,1.0528878,07aug2020
Georgia,1.0323342,08aug2020
Georgia,1.0208708,09aug2020
Georgia,1.0116218,10aug2020
Georgia,1.0080942,11aug2020
Georgia,1.0134704,12aug2020
Georgia,1.027617,13aug2020
Georgia,1.0439574,14aug2020
Georgia,1.0540667,15aug2020
Georgia,1.0529691,16aug2020
